k = 9743, real = -0.82825999538438566105, imag = 0.56034398367954085796
k = 9744, real = -0.82804504525775590729, imag = 0.56066157619733592021
k = 9745, real = -0.82782997335173003073, imag = 0.56097908625943793126
k = 9746, real = -0.82761477969793839637, imag = 0.56129651381915146580
k = 9747, real = -0.82739946432802957688, imag = 0.56161385882979220074
k = 9748, real = -0.82718402727366913130, imag = 0.56193112124468935775
k = 9749, real = -0.82696846856654160351, imag = 0.56224830101718303865
k = 9750, real = -0.82675278823834852382, imag = 0.56256539810062655693
k = 9751, real = -0.82653698632081007425, imag = 0.56288241244838432831
k = 9752, real = -0.82632106284566364529, imag = 0.56319934401383386913
k = 9753, real = -0.82610501784466461306, imag = 0.56351619275036479717
k = 9754, real = -0.82588885134958689438, imag = 0.56383295861137794347
k = 9755, real = -0.82567256339222139250, imag = 0.56414964155028779480
k = 9756, real = -0.82545615400437755138, imag = 0.56446624152051938506
k = 9757, real = -0.82523962321788235652, imag = 0.56478275847551118183
k = 9758, real = -0.82502297106458022391, imag = 0.56509919236871397619
k = 9759, real = -0.82480619757633455436, imag = 0.56541554315358955041
k = 9760, real = -0.82458930278502529099, imag = 0.56573181078361323149
k = 9761, real = -0.82437228672255136175, imag = 0.56604799521227133763
k = 9762, real = -0.82415514942082879202, imag = 0.56636409639306362074
k = 9763, real = -0.82393789091179137074, imag = 0.56668011427950160108
k = 9764, real = -0.82372051122739153861, imag = 0.56699604882510845627
k = 9765, real = -0.82350301039959850069, imag = 0.56731189998342079761
k = 9766, real = -0.82328538846040022481, imag = 0.56762766770798611660
k = 9767, real = -0.82306764544180188725, imag = 0.56794335195236533842
k = 9768, real = -0.82284978137582642788, imag = 0.56825895267013148970
k = 9769, real = -0.82263179629451510522, imag = 0.56857446981486892135
k = 9770, real = -0.82241369022992638627, imag = 0.56888990334017586203
k = 9771, real = -0.82219546321413727874, imag = 0.56920525319966108757
k = 9772, real = -0.82197711527924155472, imag = 0.56952051934694725155
k = 9773, real = -0.82175864645735174907, imag = 0.56983570173566788775
k = 9774, real = -0.82154005678059771611, imag = 0.57015080031947007466
k = 9775, real = -0.82132134628112674068, imag = 0.57046581505201299223
k = 9776, real = -0.82110251499110475937, imag = 0.57078074588696714464
k = 9777, real = -0.82088356294271458413, imag = 0.57109559277801680288
k = 9778, real = -0.82066449016815756767, imag = 0.57141035567885711810
k = 9779, real = -0.82044529669965216012, imag = 0.57172503454319689720
k = 9780, real = -0.82022598256943468620, imag = 0.57203962932475704850
k = 9781, real = -0.82000654780975978930, imag = 0.57235413997726980462
k = 9782, real = -0.81978699245289898823, imag = 0.57266856645448127594
k = 9783, real = -0.81956731653114234248, imag = 0.57298290871014845305
k = 9784, real = -0.81934752007679712005, imag = 0.57329716669804198226
k = 9785, real = -0.81912760312218824144, imag = 0.57361134037194450030
k = 9786, real = -0.81890756569965905687, imag = 0.57392542968565052330
k = 9787, real = -0.81868740784156956991, imag = 0.57423943459296789005
k = 9788, real = -0.81846712958029876894, imag = 0.57455335504771565258
k = 9789, real = -0.81824673094824229569, imag = 0.57486719100372640767
k = 9790, real = -0.81802621197781355544, imag = 0.57518094241484507556
k = 9791, real = -0.81780557270144449422, imag = 0.57549460923492801179
k = 9792, real = -0.81758481315158371139, imag = 0.57580819141784533866
k = 9793, real = -0.81736393336069856907, imag = 0.57612168891747828070
k = 9794, real = -0.81714293336127297174, imag = 0.57643510168772182922
k = 9795, real = -0.81692181318580958660, imag = 0.57674842968248229980
k = 9796, real = -0.81670057286682795628, imag = 0.57706167285567933067
k = 9797, real = -0.81647921243686538695, imag = 0.57737483116124488358
k = 9798, real = -0.81625773192847761450, imag = 0.57768790455312257759
k = 9799, real = -0.81603613137423669510, imag = 0.57800089298526990955
k = 9800, real = -0.81581441080673389177, imag = 0.57831379641165547856
k = 9801, real = -0.81559257025857689882, imag = 0.57862661478626120637
k = 9802, real = -0.81537060976239128518, imag = 0.57893934806308178231
k = 9803, real = -0.81514852935082104946, imag = 0.57925199619612333102
k = 9804, real = -0.81492632905652662156, imag = 0.57956455913940574387
k = 9805, real = -0.81470400891218719419, imag = 0.57987703684696023654
k = 9806, real = -0.81448156895049883541, imag = 0.58018942927283134736
k = 9807, real = -0.81425900920417526585, imag = 0.58050173637107649327
k = 9808, real = -0.81403632970594852480, imag = 0.58081395809576430445
k = 9809, real = -0.81381353048856719390, imag = 0.58112609440097762192
k = 9810, real = -0.81359061158479861753, imag = 0.58143814524081016692
k = 9811, real = -0.81336757302742679343, imag = 0.58175011056936942744
k = 9812, real = -0.81314441484925359394, imag = 0.58206199034077543697
k = 9813, real = -0.81292113708309898801, imag = 0.58237378450915988637
k = 9814, real = -0.81269773976179948693, imag = 0.58268549302866845530
k = 9815, real = -0.81247422291821058682, imag = 0.58299711585345759257
k = 9816, real = -0.81225058658520388200, imag = 0.58330865293769829094
k = 9817, real = -0.81202683079566984059, imag = 0.58362010423557264538
k = 9818, real = -0.81180295558251558408, imag = 0.58393146970127607354
k = 9819, real = -0.81157896097866588647, imag = 0.58424274928901698267
k = 9820, real = -0.81135484701706384048, imag = 0.58455394295301510432
k = 9821, real = -0.81113061373066908111, imag = 0.58486505064750449190
k = 9822, real = -0.81090626115245978411, imag = 0.58517607232673030104
k = 9823, real = -0.81068178931543088961, imag = 0.58548700794495123212
k = 9824, real = -0.81045719825259487923, imag = 0.58579785745643886408
k = 9825, real = -0.81023248799698244227, imag = 0.58610862081547621116
k = 9826, real = -0.81000765858164114341, imag = 0.58641929797636060950
k = 9827, real = -0.80978271003963653296, imag = 0.58672988889340038643
k = 9828, real = -0.80955764240405148069, imag = 0.58704039352091774706
k = 9829, real = -0.80933245570798595381, imag = 0.58735081181324755306
k = 9830, real = -0.80910714998455834923, imag = 0.58766114372473643446
k = 9831, real = -0.80888172526690360620, imag = 0.58797138920974501008
k = 9832, real = -0.80865618158817509364, imag = 0.58828154822264511203
k = 9833, real = -0.80843051898154294488, imag = 0.58859162071782256120
k = 9834, real = -0.80820473748019483473, imag = 0.58890160664967572401
k = 9835, real = -0.80797883711733642365, imag = 0.58921150597261473525
k = 9836, real = -0.80775281792619035848, imag = 0.58952131864106394055
k = 9837, real = -0.80752667993999727170, imag = 0.58983104460945867675
k = 9838, real = -0.80730042319201444911, imag = 0.59014068383224893566
k = 9839, real = -0.80707404771551771727, imag = 0.59045023626389570026
k = 9840, real = -0.80684755354379944503, imag = 0.59075970185887394237
k = 9841, real = -0.80662094071016965380, imag = 0.59106908057167140136
k = 9842, real = -0.80639420924795646162, imag = 0.59137837235678736292
k = 9843, real = -0.80616735919050430681, imag = 0.59168757716873554564
k = 9844, real = -0.80594039057117639047, imag = 0.59199669496204088137
k = 9845, real = -0.80571330342335234498, imag = 0.59230572569124217974
k = 9846, real = -0.80548609778042923324, imag = 0.59261466931089112897
k = 9847, real = -0.80525877367582243682, imag = 0.59292352577555118565
k = 9848, real = -0.80503133114296354655, imag = 0.59323229503979979516
k = 9849, real = -0.80480377021530291604, imag = 0.59354097705822628228
k = 9850, real = -0.80457609092630733016, imag = 0.59384957178543329448
k = 9851, real = -0.80434829330946078230, imag = 0.59415807917603680188
k = 9852, real = -0.80412037739826591753, imag = 0.59446649918466420992
k = 9853, real = -0.80389234322624125717, imag = 0.59477483176595757897
k = 9854, real = -0.80366419082692419629, imag = 0.59508307687456984958
k = 9855, real = -0.80343592023386833922, imag = 0.59539123446516839522
k = 9856, real = -0.80320753148064494287, imag = 0.59569930449243324588
k = 9857, real = -0.80297902460084336074, imag = 0.59600728691105631096
k = 9858, real = -0.80275039962806915561, imag = 0.59631518167574371070
k = 9859, real = -0.80252165659594654201, imag = 0.59662298874121311165
k = 9860, real = -0.80229279553811572168, imag = 0.59693070806219650226
k = 9861, real = -0.80206381648823554809, imag = 0.59723833959343730626
k = 9862, real = -0.80183471947998152807, imag = 0.59754588328969304722
k = 9863, real = -0.80160550454704615486, imag = 0.59785333910573390526
k = 9864, real = -0.80137617172314035141, imag = 0.59816070699634216190
k = 9865, real = -0.80114672104199124991, imag = 0.59846798691631430955
k = 9866, real = -0.80091715253734441227, imag = 0.59877517882045860897
k = 9867, real = -0.80068746624296183168, imag = 0.59908228266359697667
k = 9868, real = -0.80045766219262282082, imag = 0.59938929840056454079
k = 9869, real = -0.80022774042012490003, imag = 0.59969622598620808684
k = 9870, real = -0.79999770095928190994, imag = 0.60000306537538905527
k = 9871, real = -0.79976754384392578778, imag = 0.60030981652298032181
k = 9872, real = -0.79953726910790523519, imag = 0.60061647938386863999
k = 9873, real = -0.79930687678508616223, imag = 0.60092305391295408601
k = 9874, real = -0.79907636690935257562, imag = 0.60122954006514828240
k = 9875, real = -0.79884573951460458030, imag = 0.60153593779537772868
k = 9876, real = -0.79861499463476093297, imag = 0.60184224705857991555
k = 9877, real = -0.79838413230375659957, imag = 0.60214846780970698870
k = 9878, real = -0.79815315255554386553, imag = 0.60245460000372363929
k = 9879, real = -0.79792205542409322394, imag = 0.60276064359560699302
k = 9880, real = -0.79769084094339115509, imag = 0.60306659854034816437
k = 9881, real = -0.79745950914744256899, imag = 0.60337246479295014723
k = 9882, real = -0.79722806007026869590, imag = 0.60367824230843047939
k = 9883, real = -0.79699649374590886275, imag = 0.60398393104181791191
k = 9884, real = -0.79676481020841893876, imag = 0.60428953094815585079
k = 9885, real = -0.79653300949187200164, imag = 0.60459504198250035856
k = 9886, real = -0.79630109163035922570, imag = 0.60490046409991971021
k = 9887, real = -0.79606905665798788352, imag = 0.60520579725549661365
k = 9888, real = -0.79583690460888356633, imag = 0.60551104140432543410
k = 9889, real = -0.79560463551718829667, imag = 0.60581619650151474765
k = 9890, real = -0.79537224941706130554, imag = 0.60612126250218612000
k = 9891, real = -0.79513974634267969854, imag = 0.60642623936147332930
k = 9892, real = -0.79490712632823701256, imag = 0.60673112703452447558
k = 9893, real = -0.79467438940794465907, imag = 0.60703592547649953826
k = 9894, real = -0.79444153561603081393, imag = 0.60734063464257259657
k = 9895, real = -0.79420856498674063939, imag = 0.60764525448793083040
k = 9896, real = -0.79397547755433728334, imag = 0.60794978496777352106
k = 9897, real = -0.79374227335310021392, imag = 0.60825422603731449378
k = 9898, real = -0.79350895241732666285, imag = 0.60855857765177934215
k = 9899, real = -0.79327551478133084828, imag = 0.60886283976640787063
k = 9900, real = -0.79304196047944375270, imag = 0.60916701233645309532
k = 9901, real = -0.79280828954601434422, imag = 0.60947109531718002273
k = 9902, real = -0.79257450201540768919, imag = 0.60977508866386842534
k = 9903, real = -0.79234059792200717265, imag = 0.61007899233180951093
k = 9904, real = -0.79210657730021227785, imag = 0.61038280627630947528
k = 9905, real = -0.79187244018444058469, imag = 0.61068653045268617152
k = 9906, real = -0.79163818660912599334, imag = 0.61099016481627155262
k = 9907, real = -0.79140381660871950142, imag = 0.61129370932241089420
k = 9908, real = -0.79116933021769031420, imag = 0.61159716392646179539
k = 9909, real = -0.79093472747052329108, imag = 0.61190052858379606615
k = 9910, real = -0.79070000840172172119, imag = 0.61220380324979783992
k = 9911, real = -0.79046517304580510288, imag = 0.61250698787986523897
k = 9912, real = -0.79023022143731003197, imag = 0.61281008242940970820
k = 9913, real = -0.78999515361079120090, imag = 0.61311308685385468298
k = 9914, real = -0.78975996960081906728, imag = 0.61341600110863869766
k = 9915, real = -0.78952466944198229637, imag = 0.61371882514921161089
k = 9916, real = -0.78928925316888587371, imag = 0.61402155893103815831
k = 9917, real = -0.78905372081615188229, imag = 0.61432420240959584312
k = 9918, real = -0.78881807241842039069, imag = 0.61462675554037482506
k = 9919, real = -0.78858230801034723267, imag = 0.61492921827887958575
k = 9920, real = -0.78834642762660633863, imag = 0.61523159058062670823
k = 9921, real = -0.78811043130188829231, imag = 0.61553387240114709744
k = 9922, real = -0.78787431907090021976, imag = 0.61583606369598498098
k = 9923, real = -0.78763809096836756574, imag = 0.61613816442069668788
k = 9924, real = -0.78740174702903142911, imag = 0.61644017453085364622
k = 9925, real = -0.78716528728765100542, imag = 0.61674209398203871935
k = 9926, real = -0.78692871177900169943, imag = 0.61704392272984975865
k = 9927, real = -0.78669202053787679052, imag = 0.61734566072989671692
k = 9928, real = -0.78645521359908587833, imag = 0.61764730793780375784
k = 9929, real = -0.78621829099745565994, imag = 0.61794886430920814568
k = 9930, real = -0.78598125276783026294, imag = 0.61825032979976002334
k = 9931, real = -0.78574409894507035723, imag = 0.61855170436512385557
k = 9932, real = -0.78550682956405404322, imag = 0.61885298796097620855
k = 9933, real = -0.78526944465967607467, imag = 0.61915418054300808137
k = 9934, real = -0.78503194426684808072, imag = 0.61945528206692401785
k = 9935, real = -0.78479432842049934305, imag = 0.61975629248844044117
k = 9936, real = -0.78455659715557524159, imag = 0.62005721176328920663
k = 9937, real = -0.78431875050703903085, imag = 0.62035803984721360482
k = 9938, real = -0.78408078850987017461, imag = 0.62065877669597180333
k = 9939, real = -0.78384271119906523406, imag = 0.62095942226533518138
k = 9940, real = -0.78360451860963842297, imag = 0.62125997651108744169
k = 9941, real = -0.78336621077661972024, imag = 0.62156043938902716395
k = 9942, real = -0.78312778773505742347, imag = 0.62186081085496525134
k = 9943, real = -0.78288924952001570645, imag = 0.62216109086472659584
k = 9944, real = -0.78265059616657584041, imag = 0.62246127937414985620
k = 9945, real = -0.78241182770983663808, imag = 0.62276137633908612568
k = 9946, real = -0.78217294418491301045, imag = 0.62306138171540126347
k = 9947, real = -0.78193394562693774308, imag = 0.62336129545897311921
k = 9948, real = -0.78169483207105938671, imag = 0.62366111752569464155
k = 9949, real = -0.78145560355244458872, imag = 0.62396084787147054751
k = 9950, real = -0.78121626010627620573, imag = 0.62426048645222043110
k = 9951, real = -0.78097680176775374772, imag = 0.62456003322387720900
k = 9952, real = -0.78073722857209459924, imag = 0.62485948814238623239
k = 9953, real = -0.78049754055453191004, imag = 0.62515885116370772945
k = 9954, real = -0.78025773775031670443, imag = 0.62545812224381425182
k = 9955, real = -0.78001782019471621599, imag = 0.62575730133869267302
k = 9956, real = -0.77977778792301455368, imag = 0.62605638840434352232
k = 9957, real = -0.77953764097051336801, imag = 0.62635538339677976349
k = 9958, real = -0.77929737937253029667, imag = 0.62665428627202945933
k = 9959, real = -0.77905700316440074094, imag = 0.62695309698613255200
k = 9960, real = -0.77881651238147620031, imag = 0.62725181549514386070
k = 9961, real = -0.77857590705912504969, imag = 0.62755044175513152727
k = 9962, real = -0.77833518723273331652, imag = 0.62784897572217635009
k = 9963, real = -0.77809435293770279340, imag = 0.62814741735237400455
k = 9964, real = -0.77785340420945325857, imag = 0.62844576660183260053
k = 9965, real = -0.77761234108342014437, imag = 0.62874402342667445875
k = 9966, real = -0.77737116359505631369, imag = 0.62904218778303588877
k = 9967, real = -0.77712987177983183784, imag = 0.62934025962706552360
k = 9968, real = -0.77688846567323244230, imag = 0.62963823891492698426
k = 9969, real = -0.77664694531076217121, imag = 0.62993612560279632628
k = 9970, real = -0.77640531072794027878, imag = 0.63023391964686448219
k = 9971, real = -0.77616356196030444892, imag = 0.63053162100333448592
k = 9972, real = -0.77592169904340779762, imag = 0.63082922962842424841
k = 9973, real = -0.77567972201282064937, imag = 0.63112674547836533634
k = 9974, real = -0.77543763090413064809, imag = 0.63142416850940163986
k = 9975, real = -0.77519542575294131392, imag = 0.63172149867779237020
k = 9976, real = -0.77495310659487393057, imag = 0.63201873593980895105
k = 9977, real = -0.77471067346556576894, imag = 0.63231588025173735002
k = 9978, real = -0.77446812640067086431, imag = 0.63261293156987741249
k = 9979, real = -0.77422546543586079348, imag = 0.63290988985054164040
k = 9980, real = -0.77398269060682278742, imag = 0.63320675505005730166
k = 9981, real = -0.77373980194926195164, imag = 0.63350352712476420969
k = 9982, real = -0.77349679949889926789, imag = 0.63380020603101694388
k = 9983, real = -0.77325368329147259328, imag = 0.63409679172518373935
k = 9984, real = -0.77301045336273710440, imag = 0.63439328416364526575
k = 9985, real = -0.77276710974846385405, imag = 0.63468968330279773582
k = 9986, real = -0.77252365248444143653, imag = 0.63498598909904935272
k = 9987, real = -0.77228008160647454439, imag = 0.63528220150882319661
k = 9988, real = -0.77203639715038452351, imag = 0.63557832048855611440
k = 9989, real = -0.77179259915201037234, imag = 0.63587434599469749852
k = 9990, real = -0.77154868764720629937, imag = 0.63617027798371217351
k = 9991, real = -0.77130466267184483176, imag = 0.63646611641207706533
k = 9992, real = -0.77106052426181370674, imag = 0.63676186123628431002
k = 9993, real = -0.77081627245301853613, imag = 0.63705751241283847808
k = 9994, real = -0.77057190728138091895, imag = 0.63735306989825890600
k = 9995, real = -0.77032742878283888555, imag = 0.63764853364907869704
k = 9996, real = -0.77008283699334811878, imag = 0.63794390362184394405
k = 9997, real = -0.76983813194887984466, imag = 0.63823917977311539484
k = 9998, real = -0.76959331368542305274, imag = 0.63853436205946667581
k = 9999, real = -0.76934838223898249776, imag = 0.63882945043748606828
k = 10000, real = -0.76910333764557969882, imag = 0.63912444486377573138
k = 10001, real = -0.76885817994125349450, imag = 0.63941934529495048078
k = 10002, real = -0.76861290916205826651, imag = 0.63971415168764056425
k = 10003, real = -0.76836752534406638215, imag = 0.64000886399848833097
k = 10004, real = -0.76812202852336564085, imag = 0.64030348218415145123
k = 10005, real = -0.76787641873606060638, imag = 0.64059800620130102899
k = 10006, real = -0.76763069601827349508, imag = 0.64089243600662115785
k = 10007, real = -0.76738486040614173334, imag = 0.64118677155681125246
k = 10008, real = -0.76713891193582051109, imag = 0.64148101280858305095
k = 10009, real = -0.76689285064348089449, imag = 0.64177515971866327948
k = 10010, real = -0.76664667656531049200, imag = 0.64206921224379243096
k = 10011, real = -0.76640038973751434259, imag = 0.64236317034072409893
k = 10012, real = -0.76615399019631291733, imag = 0.64265703396622686494
k = 10013, real = -0.76590747797794433982, imag = 0.64295080307708196710
k = 10014, real = -0.76566085311866238783, imag = 0.64324447763008585355
k = 10015, real = -0.76541411565473826961, imag = 0.64353805758204762899
k = 10016, real = -0.76516726562245906962, imag = 0.64383154288979127511
k = 10017, real = -0.76492030305812841462, imag = 0.64412493351015442933
k = 10018, real = -0.76467322799806725087, imag = 0.64441822939998816278
k = 10019, real = -0.76442604047861206773, imag = 0.64471143051615842356
k = 10020, real = -0.76417874053611678509, imag = 0.64500453681554381635
k = 10021, real = -0.76393132820695131002, imag = 0.64529754825503804483
k = 10022, real = -0.76368380352750186990, imag = 0.64559046479154869047
k = 10023, real = -0.76343616653417223361, imag = 0.64588328638199621334
k = 10024, real = -0.76318841726338126907, imag = 0.64617601298331639459
k = 10025, real = -0.76294055575156582982, imag = 0.64646864455245767189
k = 10026, real = -0.76269258203517809047, imag = 0.64676118104638369299
k = 10027, real = -0.76244449615068721204, imag = 0.64705362242207153933
k = 10028, real = -0.76219629813457911993, imag = 0.64734596863651183707
k = 10029, real = -0.76194798802335539367, imag = 0.64763821964671031139
k = 10030, real = -0.76169956585353537637, imag = 0.64793037540968523302
k = 10031, real = -0.76145103166165384323, imag = 0.64822243588247019375
k = 10032, real = -0.76120238548426188974, imag = 0.64851440102211233008
k = 10033, real = -0.76095362735792826392, imag = 0.64880627078567232324
k = 10034, real = -0.76070475731923692386, imag = 0.64909804513022595351
k = 10035, real = -0.76045577540478936918, imag = 0.64938972401286165770
k = 10036, real = -0.76020668165120242055, imag = 0.64968130739068319368
k = 10037, real = -0.75995747609511044018, imag = 0.64997279522080741998
k = 10038, real = -0.75970815877316355547, imag = 0.65026418746036573904
k = 10039, real = -0.75945872972202821405, imag = 0.65055548406650387516
k = 10040, real = -0.75920918897838818307, imag = 0.65084668499638076433
k = 10041, real = -0.75895953657894243971, imag = 0.65113779020717033053
k = 10042, real = -0.75870977256040750270, imag = 0.65142879965605970938
k = 10043, real = -0.75845989695951565590, imag = 0.65171971330025069147
k = 10044, real = -0.75820990981301539247, imag = 0.65201053109695950027
k = 10045, real = -0.75795981115767241398, imag = 0.65230125300341523786
k = 10046, real = -0.75770960103026807619, imag = 0.65259187897686254942
k = 10047, real = -0.75745927946760083227, imag = 0.65288240897455873668
k = 10048, real = -0.75720884650648478953, imag = 0.65317284295377653347
k = 10049, real = -0.75695830218375048659, imag = 0.65346318087180232936
k = 10050, real = -0.75670764653624589258, imag = 0.65375342268593594763
k = 10051, real = -0.75645687960083374257, imag = 0.65404356835349264365
k = 10052, real = -0.75620600141439464625, imag = 0.65433361783180032933
k = 10053, real = -0.75595501201382453438, imag = 0.65462357107820234869
k = 10054, real = -0.75570391143603599104, imag = 0.65491342805005603456
k = 10055, real = -0.75545269971795836472, imag = 0.65520318870473159834
k = 10056, real = -0.75520137689653654700, imag = 0.65549285299961534967
k = 10057, real = -0.75494994300873274895, imag = 0.65578242089210592169
k = 10058, real = -0.75469839809152439170, imag = 0.65607189233961771269
k = 10059, real = -0.75444674218190654891, imag = 0.65636126729957788850
k = 10060, real = -0.75419497531688939329, imag = 0.65665054572942882505
k = 10061, real = -0.75394309753349963987, imag = 0.65693972758662710909
k = 10062, real = -0.75369110886878143418, imag = 0.65722881282864242802
k = 10063, real = -0.75343900935979357669, imag = 0.65751780141296012339
k = 10064, real = -0.75318679904361252042, imag = 0.65780669329707852633
k = 10065, real = -0.75293447795733037253, imag = 0.65809548843851095601
k = 10066, real = -0.75268204613805533842, imag = 0.65838418679478505346
k = 10067, real = -0.75242950362291249888, imag = 0.65867278832344167139
k = 10068, real = -0.75217685044904269986, imag = 0.65896129298203731661
k = 10069, real = -0.75192408665360366271, imag = 0.65924970072814137456
k = 10070, real = -0.75167121227376865189, imag = 0.65953801151933844071
k = 10071, real = -0.75141822734672736317, imag = 0.65982622531322732140
k = 10072, real = -0.75116513190968658975, imag = 0.66011434206742025665
k = 10073, real = -0.75091192599986789080, imag = 0.66040236173954502963
k = 10074, real = -0.75065860965451070008, imag = 0.66069028428724219104
k = 10075, real = -0.75040518291086955038, imag = 0.66097810966816783473
k = 10076, real = -0.75015164580621507273, imag = 0.66126583783999215438
k = 10077, real = -0.74989799837783543968, imag = 0.66155346876039877735
k = 10078, real = -0.74964424066303347871, imag = 0.66184100238708687414
k = 10079, real = -0.74939037269912966988, imag = 0.66212843867776860485
k = 10080, real = -0.74913639452345925918, imag = 0.66241577759017178373
k = 10081, real = -0.74888230617337525619, imag = 0.66270301908203732566
k = 10082, real = -0.74862810768624554747, imag = 0.66299016311112124455
k = 10083, real = -0.74837379909945456191, imag = 0.66327720963519409825
k = 10084, real = -0.74811938045040371481, imag = 0.66356415861203965623
k = 10085, real = -0.74786485177650940948, imag = 0.66385100999945734213
k = 10086, real = -0.74761021311520525767, imag = 0.66413776375525990225
k = 10087, real = -0.74735546450394041429, imag = 0.66442441983727495991
k = 10088, real = -0.74710060598018024347, imag = 0.66471097820334479334
k = 10089, real = -0.74684563758140676271, imag = 0.66499743881132511447
k = 10090, real = -0.74659055934511731056, imag = 0.66528380161908717838
k = 10091, real = -0.74633537130882632304, imag = 0.66557006658451534076
k = 10092, real = -0.74608007351006400132, imag = 0.66585623366550938940
k = 10093, real = -0.74582466598637608968, imag = 0.66614230281998343397
k = 10094, real = -0.74556914877532554087, imag = 0.66642827400586512887
k = 10095, real = -0.74531352191449051769, imag = 0.66671414718109756059
k = 10096, real = -0.74505778544146605835, imag = 0.66699992230363736034
k = 10097, real = -0.74480193939386285518, imag = 0.66728559933145614735
k = 10098, real = -0.74454598380930736568, imag = 0.66757117822254019579
k = 10099, real = -0.74428991872544336683, imag = 0.66785665893488921352
k = 10100, real = -0.74403374417992929057, imag = 0.66814204142651845153
k = 10101, real = -0.74377746021044099933, imag = 0.66842732565545670553
k = 10102, real = -0.74352106685466901048, imag = 0.66871251157974809232
k = 10103, real = -0.74326456415032171599, imag = 0.66899759915745016237
k = 10104, real = -0.74300795213512194071, imag = 0.66928258834663578725
k = 10105, real = -0.74275123084680905183, imag = 0.66956747910539249347
k = 10106, real = -0.74249440032313940296, imag = 0.66985227139182090816
k = 10107, real = -0.74223746060188389162, imag = 0.67013696516403775671
k = 10108, real = -0.74198041172083106787, imag = 0.67042156038017297615
k = 10109, real = -0.74172325371778435876, imag = 0.67070605699837182456
k = 10110, real = -0.74146598663056328959, imag = 0.67099045497679421501
k = 10111, real = -0.74120861049700448309, imag = 0.67127475427361327220
k = 10112, real = -0.74095112535495910588, imag = 0.67155895484701844111
k = 10113, real = -0.74069353124229575513, imag = 0.67184305665521182327
k = 10114, real = -0.74043582819689823804, imag = 0.67212705965641150740
k = 10115, real = -0.74017801625666623799, imag = 0.67241096380884979311
k = 10116, real = -0.73992009545951631377, imag = 0.67269476907077274674
k = 10117, real = -0.73966206584338001218, imag = 0.67297847540044208881
k = 10118, real = -0.73940392744620586640, imag = 0.67326208275613286247
k = 10119, real = -0.73914568030595773074, imag = 0.67354559109613576506
k = 10120, real = -0.73888732446061522463, imag = 0.67382900037875592680
k = 10121, real = -0.73862885994817506496, imag = 0.67411231056231213365
k = 10122, real = -0.73837028680664862357, imag = 0.67439552160513893675
k = 10123, real = -0.73811160507406448072, imag = 0.67467863346558432092
k = 10124, real = -0.73785281478846598269, imag = 0.67496164610201203615
k = 10125, real = -0.73759391598791368416, imag = 0.67524455947279915513
k = 10126, real = -0.73733490871048301685, imag = 0.67552737353633840467
k = 10127, real = -0.73707579299426573272, imag = 0.67581008825103694448
k = 10128, real = -0.73681656887737001504, imag = 0.67609270357531581208
k = 10129, real = -0.73655723639791914614, imag = 0.67637521946761169911
k = 10130, real = -0.73629779559405317269, imag = 0.67665763588637484194
k = 10131, real = -0.73603824650392757345, imag = 0.67693995279007090904
k = 10132, real = -0.73577858916571359238, imag = 0.67722217013718033485
k = 10133, real = -0.73551882361759901574, imag = 0.67750428788619720955
k = 10134, real = -0.73525894989778683986, imag = 0.67778630599563149950
k = 10135, real = -0.73499896804449671439, imag = 0.67806822442400649376
k = 10136, real = -0.73473887809596372112, imag = 0.67835004312986124653
k = 10137, real = -0.73447868009043837390, imag = 0.67863176207174935595
k = 10138, real = -0.73421837406618839506, imag = 0.67891338120823818691
k = 10139, real = -0.73395796006149593982, imag = 0.67919490049791120256
k = 10140, real = -0.73369743811466037187, imag = 0.67947631989936485564
k = 10141, real = -0.73343680826399593187, imag = 0.67975763937121180813
k = 10142, real = -0.73317607054783284770, imag = 0.68003885887207893290
k = 10143, real = -0.73291522500451800060, imag = 0.68031997836060709162
k = 10144, real = -0.73265427167241281570, imag = 0.68060099779545302212
k = 10145, real = -0.73239321058989614865, imag = 0.68088191713528711801
k = 10146, real = -0.73213204179536128802, imag = 0.68116273633879542704
k = 10147, real = -0.73187076532721839772, imag = 0.68144345536467776370
k = 10148, real = -0.73160938122389274074, imag = 0.68172407417164959664
k = 10149, real = -0.73134788952382556726, imag = 0.68200459271844082743
k = 10150, real = -0.73108629026547444774, imag = 0.68228501096379534641
k = 10151, real = -0.73082458348731205167, imag = 0.68256532886647325320
k = 10152, real = -0.73056276922782770189, imag = 0.68284554638524797010
k = 10153, real = -0.73030084752552570926, imag = 0.68312566347890846252
k = 10154, real = -0.73003881841892626081, imag = 0.68340568010625868389
k = 10155, real = -0.72977668194656619693, imag = 0.68368559622611646542
k = 10156, real = -0.72951443814699701296, imag = 0.68396541179731540350
k = 10157, real = -0.72925208705878696858, imag = 0.68424512677870297228
k = 10158, real = -0.72898962872051964457, imag = 0.68452474112914207804
k = 10159, real = -0.72872706317079383176, imag = 0.68480425480751061507
k = 10160, real = -0.72846439044822541842, imag = 0.68508366777270013337
k = 10161, real = -0.72820161059144461468, imag = 0.68536297998361872530
k = 10162, real = -0.72793872363909872814, imag = 0.68564219139918736179
k = 10163, real = -0.72767572962984983231, imag = 0.68592130197834333405
k = 10164, real = -0.72741262860237587695, imag = 0.68620031168003847721
k = 10165, real = -0.72714942059537124308, imag = 0.68647922046323872625
k = 10166, real = -0.72688610564754496668, imag = 0.68675802828692589230
